Chromosome,Start,End,Feature
Chr4,170781927,170782064,CDS
Chr4,170876150,170876341,CDS
Chr4,197094606,197094836,CDS
Chr4,197166266,197166319,CDS
Chr4,142027239,142027382,CDS
Chr4,142029062,142029199,CDS
Chr4,142032041,142032271,CDS
Chr4,179569376,179569537,CDS
Chr4,17462926,17463009,CDS
Chr4,17546472,17546642,CDS
Chr4,90691479,90693686,CDS
Chr4,34640335,34640412,CDS
Chr4,34638065,34638130,CDS
Chr4,34635073,34635153,CDS
Chr4,34631566,34631697,CDS
Chr4,152803790,152804200,CDS
Chr4,20773987,20774028,CDS
Chr4,20898904,20899026,CDS
Chr4,50333625,50333738,CDS
Chr4,50336338,50336394,CDS
Chr4,50337950,50338093,CDS
Chr4,50340387,50340590,CDS
Chr4,50341360,50341461,CDS
Chr4,50343218,50343358,CDS
Chr4,50345501,50345662,CDS
Chr4,50350796,50350981,CDS
Chr4,119489251,119489385,CDS
Chr4,119435838,119435870,CDS
Chr4,180044847,180044888,CDS
Chr4,180027008,180027160,CDS
Chr4,180026602,180026745,CDS
Chr4,180022040,180022240,CDS
Chr4,50827062,50827856,CDS
Chr4,59169758,59169985,CDS
Chr4,59107888,59108067,CDS
Chr4,59105440,59105538,CDS
Chr4,59101470,59101610,CDS
Chr4,59100423,59100503,CDS
Chr4,22077580,22078080,CDS
Chr4,90052792,90053409,CDS
Chr4,175986865,175986948,CDS
Chr4,175949461,175949505,CDS
Chr4,95402003,95402557,CDS
Chr4,135675218,135675289,CDS
Chr4,135590783,135590887,CDS
Chr4,135533936,135534100,CDS
Chr4,135532521,135532637,CDS
Chr4,135529318,135529395,CDS
Chr4,135527532,135527744,CDS
Chr4,135525936,135526151,CDS
Chr4,135523458,135523646,CDS
Chr4,135518003,135518323,CDS
Chr4,59067577,59067609,CDS
Chr4,58983589,58983819,CDS
Chr4,89974909,89975004,CDS
Chr4,90041118,90041279,CDS
Chr4,90318627,90319760,CDS
Chr4,183609023,183609085,CDS
Chr4,183610879,183610977,CDS
Chr4,183611584,183611688,CDS
Chr4,39437461,39437529,CDS
Chr4,39337200,39337304,CDS
Chr4,94952472,94952687,CDS
Chr4,94941762,94942019,CDS
Chr4,194648594,194649073,CDS
Chr4,198922122,198922484,CDS
Chr4,198929122,198929250,CDS
Chr4,198929528,198929647,CDS
Chr4,198929806,198929982,CDS
Chr4,198930205,198930342,CDS
Chr4,198933002,198933448,CDS
Chr4,70435843,70435884,CDS
Chr4,70371171,70371317,CDS
Chr4,180928173,180928295,CDS
Chr4,180922026,180922199,CDS
Chr4,12428957,12429094,CDS
Chr4,12409075,12409176,CDS
Chr4,12407824,12408213,CDS
Chr4,186001163,186001495,CDS
Chr4,185996501,185996674,CDS
Chr4,58235084,58235668,CDS
Chr4,168426692,168426784,CDS
Chr4,168426497,168426604,CDS
Chr4,168424801,168424857,CDS
Chr4,168424201,168424362,CDS
Chr4,168422160,168422210,CDS
Chr4,168417171,168417251,CDS
Chr4,168415710,168415832,CDS
Chr4,27025355,27025816,CDS
Chr4,27006828,27006875,CDS
Chr4,27006280,27006453,CDS
Chr4,33178996,33179181,CDS
Chr4,33072042,33072086,CDS
Chr4,4022573,4022605,CDS
Chr4,4142827,4143036,CDS
Chr4,36520157,36520714,CDS
Chr4,7275153,7275320,CDS
Chr4,90388415,90389779,CDS
Chr4,50947776,50947805,CDS
Chr4,50987189,50987530,CDS
Chr4,144851601,144851735,CDS
Chr4,144933021,144933077,CDS
Chr4,180807155,180808042,CDS
Chr4,89630171,89630236,CDS
Chr4,89644831,89644866,CDS
Chr4,89657804,89657968,CDS
Chr4,160544886,160545038,CDS
Chr4,160546865,160547038,CDS
Chr4,160547419,160547511,CDS
Chr4,160547965,160548156,CDS
Chr4,160549429,160549527,CDS
Chr4,160550727,160550900,CDS
Chr4,160551874,160551993,CDS
Chr4,160553294,160553398,CDS
Chr4,160554768,160554923,CDS
Chr4,160556740,160556862,CDS
Chr4,160557574,160557741,CDS
Chr4,160557984,160558094,CDS
Chr4,160559553,160559708,CDS
Chr4,160559824,160559967,CDS
Chr4,160561809,160562051,CDS
Chr4,160562872,160563069,CDS
Chr4,109199109,109199288,CDS
Chr4,109210642,109210731,CDS
Chr4,181128372,181128464,CDS
Chr4,181074765,181074890,CDS
Chr4,180999122,180999178,CDS
Chr4,198962986,198963075,CDS
Chr4,198962477,198962560,CDS
Chr4,198962089,198962181,CDS
Chr4,198961750,198961824,CDS
Chr4,198961527,198961601,CDS
Chr4,198960120,198960371,CDS
Chr4,198959751,198959819,CDS
Chr4,198957472,198957606,CDS
Chr4,198949446,198949592,CDS
Chr4,167380252,167380413,CDS
Chr4,167404090,167404161,CDS
Chr4,167406158,167406232,CDS
Chr4,167407134,167407268,CDS
Chr4,167407438,167407581,CDS
Chr4,167409215,167409358,CDS
Chr4,167410418,167410561,CDS
Chr4,167411518,167411661,CDS
Chr4,167416943,167417023,CDS
Chr4,167418362,167418433,CDS
Chr4,167420337,167420498,CDS
Chr4,167423647,167423967,CDS
Chr4,167425555,167425836,CDS
Chr4,167426734,167427183,CDS
Chr4,167427912,167428064,CDS
Chr4,167429292,167429558,CDS
Chr4,167430573,167430806,CDS
Chr4,116382195,116382227,CDS
Chr4,116332030,116332125,CDS
Chr4,116302078,116302200,CDS
Chr4,129774389,129774565,CDS
Chr4,129859131,129859184,CDS
Chr4,124800618,124801169,CDS
Chr4,192810545,192810622,CDS
Chr4,192749554,192749682,CDS
Chr4,59107557,59107598,CDS
Chr4,59019086,59019277,CDS
Chr4,67478277,67478534,CDS
Chr4,67577133,67577189,CDS
Chr4,151827861,151827965,CDS
Chr4,151825597,151825707,CDS
Chr4,151823495,151823695,CDS
Chr4,151822500,151822607,CDS
Chr4,151820125,151820259,CDS
Chr4,151818081,151818179,CDS
Chr4,151816594,151816710,CDS
Chr4,104370131,104370232,CDS
Chr4,104499525,104499578,CDS
Chr4,167981442,167981474,CDS
Chr4,168009299,168009604,CDS
Chr4,120253538,120253693,CDS
Chr4,120255964,120256053,CDS
Chr4,120261392,120261448,CDS
Chr4,120263633,120263728,CDS
Chr4,120267759,120267833,CDS
Chr4,120274418,120274729,CDS
Chr4,197270520,197270777,CDS
Chr4,820810,820977,CDS
Chr4,876078,876152,CDS
Chr4,90585859,90587538,CDS
Chr4,161665637,161665765,CDS
Chr4,161664660,161664788,CDS
Chr4,161663010,161663189,CDS
Chr4,161662786,161662908,CDS
Chr4,161662304,161662435,CDS
Chr4,161659874,161660011,CDS
Chr4,27778543,27778692,CDS
Chr4,27759541,27759579,CDS
Chr4,135813815,135813880,CDS
Chr4,135919257,135919487,CDS
Chr4,123692505,123692603,CDS
Chr4,123779106,123779138,CDS
Chr4,199333355,199333438,CDS
Chr4,199354912,199355022,CDS
Chr4,5068552,5068620,CDS
Chr4,5186829,5186906,CDS
Chr4,5276063,5276305,CDS
Chr4,105905850,105905894,CDS
Chr4,105791547,105791816,CDS
Chr4,100065773,100065805,CDS
Chr4,100109475,100109501,CDS
Chr4,100199518,100199664,CDS
Chr4,100236466,100236507,CDS
Chr4,159883713,159885077,CDS
Chr4,41428313,41428441,CDS
Chr4,41431169,41431237,CDS
Chr4,107341123,107341167,CDS
Chr4,107408291,107408362,CDS
Chr4,91884212,91886995,CDS
Chr4,91881541,91881627,CDS
Chr4,91879455,91879541,CDS
Chr4,91878101,91878469,CDS
Chr4,118484503,118484547,CDS
Chr4,118421609,118422409,CDS
Chr4,62218,62358,CDS
Chr4,61930,62082,CDS
Chr4,59994,60131,CDS
Chr4,52819220,52819291,CDS
Chr4,52702631,52702663,CDS
Chr4,52669520,52669744,CDS
Chr4,110571217,110571975,CDS
Chr4,100075023,100075184,CDS
Chr4,100074589,100074981,CDS
Chr4,146867423,146868025,CDS
Chr4,69623193,69623534,CDS
Chr4,40783083,40783235,CDS
Chr4,40779632,40779799,CDS
Chr4,40778240,40778344,CDS
Chr4,40776200,40776271,CDS
Chr4,40772655,40772750,CDS
Chr4,40769037,40769102,CDS
Chr4,25041448,25041513,CDS
Chr4,24965388,24965444,CDS
Chr4,24952594,24952692,CDS
Chr4,66297936,66298064,CDS
Chr4,66317685,66317777,CDS
Chr4,100600400,100600603,CDS
Chr4,100685895,100685930,CDS
Chr4,25493726,25493938,CDS
Chr4,25492714,25492821,CDS
Chr4,25490383,25490499,CDS
Chr4,25487834,25488013,CDS
Chr4,25373535,25373648,CDS
Chr4,198934001,198934045,CDS
Chr4,198815333,198816166,CDS
Chr4,4543525,4544337,CDS
Chr4,174748856,174748948,CDS
Chr4,174754394,174754537,CDS
Chr4,174756205,174756327,CDS
Chr4,174757322,174757462,CDS
Chr4,174758366,174758407,CDS
Chr4,174759402,174759569,CDS
Chr4,174760230,174760457,CDS
Chr4,174762124,174762219,CDS
Chr4,174764637,174764810,CDS
Chr4,174767117,174767203,CDS
Chr4,174769420,174769548,CDS
Chr4,174770560,174770631,CDS
Chr4,174772270,174772371,CDS
Chr4,174772807,174772965,CDS
Chr4,174774012,174774146,CDS
Chr4,174775200,174775340,CDS
Chr4,174775632,174775754,CDS
Chr4,174776207,174776308,CDS
Chr4,174778062,174778190,CDS
Chr4,174780062,174780157,CDS
Chr4,70649520,70649558,CDS
Chr4,70651904,70652017,CDS
Chr4,90704571,90705911,CDS
Chr4,25395863,25396057,CDS
Chr4,25379385,25379531,CDS
Chr4,25378508,25378591,CDS
Chr4,104803191,104803892,CDS
Chr4,97917592,97917654,CDS
Chr4,97996751,97996942,CDS
Chr4,88392118,88392240,CDS
Chr4,88396360,88396698,CDS
Chr4,60706750,60706869,CDS
Chr4,60799073,60799204,CDS
Chr4,90372227,90373948,CDS
Chr4,156741582,156741722,CDS
Chr4,156844574,156844615,CDS
Chr4,118199147,118199788,CDS
Chr4,90354362,90355456,CDS
Chr4,105040800,105040844,CDS
Chr4,105038360,105038452,CDS
Chr4,105037427,105037489,CDS
Chr4,105036916,105037092,CDS
Chr4,105035514,105035687,CDS
Chr4,167878804,167878890,CDS
Chr4,167861188,167861295,CDS
Chr4,167858974,167859054,CDS
Chr4,167857701,167857793,CDS
Chr4,167856025,167856060,CDS
Chr4,167855424,167855549,CDS
Chr4,167853628,167853771,CDS
Chr4,167852870,167852941,CDS
Chr4,167851042,167851116,CDS
Chr4,167850331,167850390,CDS
Chr4,167846815,167847435,CDS
Chr4,167845497,167845571,CDS
Chr4,167841931,167842014,CDS
Chr4,167815847,167816512,CDS
Chr4,167802458,167802601,CDS
Chr4,167802017,167802151,CDS
Chr4,167800124,167800291,CDS
Chr4,167798403,167798519,CDS
Chr4,167795874,167796224,CDS
Chr4,19841866,19842072,CDS
Chr4,19832092,19832142,CDS
Chr4,188222732,188222917,CDS
Chr4,188240911,188240970,CDS
Chr4,30409691,30409756,CDS
Chr4,30519545,30519718,CDS
Chr4,95232001,95232276,CDS
Chr4,95237296,95237490,CDS
Chr4,95239621,95239794,CDS
Chr4,95241612,95241797,CDS
Chr4,95243922,95244104,CDS
Chr4,95247440,95247658,CDS
Chr4,95253835,95253906,CDS
Chr4,95255129,95255212,CDS
Chr4,62396959,62397066,CDS
Chr4,62310807,62310839,CDS
Chr4,148190156,148190215,CDS
Chr4,148194143,148194253,CDS
Chr4,148194362,148194469,CDS
Chr4,148195768,148195899,CDS
Chr4,148196217,148196303,CDS
Chr4,148197181,148197276,CDS
Chr4,148199174,148199368,CDS
Chr4,148202048,148202173,CDS
Chr4,45103545,45103706,CDS
Chr4,177222908,177222940,CDS
Chr4,177333371,177333427,CDS
Chr4,177607153,177607197,CDS
Chr4,177647889,177647990,CDS
Chr4,29733658,29733756,CDS
Chr4,29731259,29731348,CDS
Chr4,29729185,29729307,CDS
Chr4,189671660,189671722,CDS
Chr4,189674153,189674410,CDS
Chr4,90439231,90440958,CDS
Chr4,144974450,144974548,CDS
Chr4,144857120,144857206,CDS
Chr4,106923172,106923300,CDS
Chr4,106955665,106955946,CDS
Chr4,196450408,196450461,CDS
Chr4,196506436,196506714,CDS
Chr4,84639320,84639463,CDS
Chr4,84537382,84537591,CDS
Chr4,36074449,36075231,CDS
Chr4,11100209,11100286,CDS
Chr4,11133743,11133880,CDS
Chr4,121784382,121784456,CDS
Chr4,121817081,121817119,CDS
Chr4,152532534,152533598,CDS
Chr4,45044919,45045059,CDS
Chr4,45141922,45142056,CDS
Chr4,191851792,191852013,CDS
Chr4,191852433,191852567,CDS
Chr4,191853578,191853940,CDS
Chr4,90687212,90688471,CDS
Chr4,90720443,90720472,CDS
Chr4,22129043,22129156,CDS
Chr4,22185162,22185179,CDS
Chr4,22528613,22529482,CDS
Chr4,136899328,136900101,CDS
Chr4,43701088,43702377,CDS
Chr4,90299057,90299131,CDS
Chr4,90411556,90412659,CDS
Chr4,110223675,110223737,CDS
Chr4,110283980,110284153,CDS
Chr4,110284812,110284970,CDS
Chr4,18660904,18660954,CDS
Chr4,18604001,18604072,CDS
Chr4,136162379,136162474,CDS
Chr4,136191378,136191608,CDS
Chr4,152207237,152207434,CDS
Chr4,152199947,152200057,CDS
Chr4,152198610,152198783,CDS
Chr4,152195293,152196444,CDS
Chr4,152191773,152191826,CDS
Chr4,45608890,45609345,CDS
Chr4,87479963,87480712,CDS
Chr4,178594714,178594794,CDS
Chr4,178650190,178650258,CDS
Chr4,53127691,53127876,CDS
Chr4,53126132,53126368,CDS
Chr4,53125482,53125601,CDS
Chr4,53124574,53124711,CDS
Chr4,53123384,53123518,CDS
Chr4,53121204,53121338,CDS
Chr4,53119244,53119327,CDS
Chr4,53117817,53118047,CDS
Chr4,198505242,198505433,CDS
Chr4,198512050,198512283,CDS
Chr4,198514225,198514344,CDS
Chr4,198517046,198517180,CDS
Chr4,198517565,198517729,CDS
Chr4,198519909,198520016,CDS
Chr4,198524384,198524485,CDS
Chr4,198525264,198525494,CDS
Chr4,1352435,1352719,CDS
Chr4,62296991,62297101,CDS
Chr4,62252339,62252407,CDS
Chr4,35052919,35053053,CDS
Chr4,35034432,35034647,CDS
Chr4,106946963,106947109,CDS
Chr4,106955731,106955961,CDS
Chr4,151719785,151719904,CDS
Chr4,151761297,151761350,CDS
Chr4,145352161,145352295,CDS
Chr4,145349086,145349154,CDS
Chr4,145341032,145341133,CDS
Chr4,145336110,145336274,CDS
Chr4,145334854,145334958,CDS
Chr4,145332494,145332709,CDS
Chr4,145331389,145331526,CDS
Chr4,145330758,145330868,CDS
Chr4,145330530,145330676,CDS
Chr4,145325285,145325515,CDS
Chr4,145318760,145318882,CDS
Chr4,145316085,145316291,CDS
Chr4,95729381,95729428,CDS
Chr4,95775954,95776343,CDS
Chr4,197715892,197716398,CDS
Chr4,196389580,196389621,CDS
Chr4,196446432,196446731,CDS
Chr4,129957776,129957829,CDS
Chr4,130030189,130030287,CDS
Chr4,196050966,196050998,CDS
Chr4,196042111,196042428,CDS
Chr4,167142339,167142461,CDS
Chr4,167152768,167152830,CDS
Chr4,190420981,190421193,CDS
Chr4,190359692,190359733,CDS
Chr4,194908527,194908616,CDS
Chr4,194888709,194889065,CDS
Chr4,194883172,194883576,CDS
Chr4,169418597,169418641,CDS
Chr4,169516043,169516114,CDS
Chr4,135539988,135540242,CDS
Chr4,135538830,135538943,CDS
Chr4,135533945,135534106,CDS
Chr4,135532503,135532646,CDS
Chr4,135529300,135529398,CDS
Chr4,135527532,135527705,CDS
Chr4,135525954,135526151,CDS
Chr4,135523676,135523792,CDS
Chr4,135523479,135523601,CDS
Chr4,135518027,135518338,CDS
Chr4,135515576,135516103,CDS
Chr4,162195009,162196118,CDS
Chr4,196223626,196223991,CDS
Chr4,196526859,196527173,CDS
Chr4,196559656,196559724,CDS
Chr4,196588984,196589145,CDS
Chr4,17139633,17139779,CDS
Chr4,17175698,17175751,CDS
Chr4,5762582,5762707,CDS
Chr4,5762953,5763225,CDS
Chr4,5764900,5764950,CDS
Chr4,114720074,114720187,CDS
Chr4,114718685,114718762,CDS
Chr4,114718012,114718104,CDS
Chr4,114712080,114712154,CDS
Chr4,114710141,114710392,CDS
Chr4,7684099,7684209,CDS
Chr4,7685540,7685656,CDS
Chr4,7688231,7688329,CDS
Chr4,7688846,7688926,CDS
Chr4,7690239,7690292,CDS
Chr4,7691001,7691102,CDS
Chr4,7694962,7695033,CDS
Chr4,7697994,7698047,CDS
Chr4,7699829,7699885,CDS
Chr4,7700629,7700724,CDS
Chr4,85576943,85577542,CDS
Chr4,167972808,167972993,CDS
Chr4,167853615,167853665,CDS
Chr4,6507600,6507887,CDS
Chr4,6415476,6415535,CDS
Chr4,198558704,198558859,CDS
Chr4,198478056,198478190,CDS
Chr4,198986095,198986250,CDS
Chr4,198984824,198984937,CDS
Chr4,198983806,198983949,CDS
Chr4,198983465,198983602,CDS
Chr4,156746292,156746570,CDS
Chr4,171141687,171141845,CDS
Chr4,171139244,171139318,CDS
Chr4,81531008,81531259,CDS
Chr4,81557083,81557148,CDS
Chr4,108797021,108797074,CDS
Chr4,108729117,108729176,CDS
Chr4,110478563,110478670,CDS
Chr4,110367987,110368073,CDS
Chr4,105321847,105321918,CDS
Chr4,105438088,105438264,CDS
Chr4,161755751,161755780,CDS
Chr4,161701493,161702347,CDS
Chr4,161696224,161696298,CDS
Chr4,153108400,153109518,CDS
Chr4,66744721,66744846,CDS
Chr4,66731269,66731394,CDS
Chr4,66725364,66725417,CDS
Chr4,66723405,66723479,CDS
Chr4,13831666,13831761,CDS
Chr4,13835178,13835246,CDS
Chr4,193115071,193115124,CDS
Chr4,193116728,193116916,CDS
Chr4,193118293,193118367,CDS
Chr4,193119106,193119273,CDS
Chr4,188116098,188116256,CDS
Chr4,188007893,188007997,CDS
Chr4,179426725,179426865,CDS
Chr4,179432800,179432931,CDS
Chr4,159370883,159371017,CDS
Chr4,159367763,159367879,CDS
Chr4,159365820,159365996,CDS
Chr4,159363056,159363172,CDS
Chr4,159362365,159362487,CDS
Chr4,159359553,159359669,CDS
Chr4,159358374,159358514,CDS
Chr4,118766896,118767192,CDS
Chr4,118767643,118767960,CDS
Chr4,118768555,118768818,CDS
Chr4,117545747,117545797,CDS
Chr4,117558701,117558754,CDS
Chr4,117684128,117684262,CDS
Chr4,117687723,117687809,CDS
Chr4,117693719,117693952,CDS
Chr4,117695817,117695945,CDS
Chr4,10879497,10879577,CDS
Chr4,10880493,10880579,CDS
Chr4,10881065,10881235,CDS
Chr4,10882249,10882320,CDS
Chr4,10885455,10885571,CDS
Chr4,10889571,10889699,CDS
Chr4,64338993,64340240,CDS
Chr4,41034463,41034525,CDS
Chr4,41019397,41019555,CDS
Chr4,41018025,41018174,CDS
Chr4,41017728,41017874,CDS
Chr4,41015875,41016036,CDS
Chr4,41014005,41014145,CDS
Chr4,41012820,41012999,CDS
Chr4,41011889,41012158,CDS
Chr4,41011014,41011151,CDS
Chr4,41009860,41010078,CDS
Chr4,41005654,41005824,CDS
Chr4,41004094,41004243,CDS
Chr4,41001908,41002144,CDS
Chr4,40999704,41000651,CDS
Chr4,40965409,40965531,CDS
Chr4,40963297,40963449,CDS
Chr4,40961122,40961286,CDS
Chr4,40960739,40960867,CDS
Chr4,40958416,40958679,CDS
Chr4,40956672,40956809,CDS
Chr4,40956249,40956476,CDS
Chr4,40953252,40953398,CDS
Chr4,40952248,40952565,CDS
Chr4,40950660,40951610,CDS
Chr4,137708264,137708758,CDS
Chr4,137706174,137706290,CDS
Chr4,137703653,137703781,CDS
Chr4,137701870,137701953,CDS
Chr4,137700300,137700563,CDS
Chr4,137697996,137698175,CDS
Chr4,12766970,12767098,CDS
Chr4,12679905,12679982,CDS
Chr4,146339376,146339450,CDS
Chr4,146412314,146412523,CDS
Chr4,38645886,38646032,CDS
Chr4,38644706,38644804,CDS
Chr4,82097775,82097966,CDS
Chr4,82097067,82097150,CDS
Chr4,82089109,82089228,CDS
Chr4,82087208,82087282,CDS
Chr4,82087058,82087129,CDS
Chr4,82086850,82086975,CDS
Chr4,99287910,99287978,CDS
Chr4,99327782,99327907,CDS
Chr4,99351486,99351635,CDS
Chr4,151545327,151545410,CDS
Chr4,151546694,151546852,CDS
Chr4,151548153,151548278,CDS
Chr4,151549209,151549298,CDS
Chr4,151550062,151550136,CDS
Chr4,151552124,151552219,CDS
Chr4,151553323,151553484,CDS
Chr4,151553709,151553753,CDS
Chr4,68661007,68661141,CDS
Chr4,68772361,68772444,CDS
Chr4,148068987,148069691,CDS
Chr4,90626416,90627546,CDS
Chr4,6292238,6292336,CDS
Chr4,6330226,6330300,CDS
Chr4,69660380,69660574,CDS
Chr4,69655687,69655815,CDS
Chr4,69653718,69653846,CDS
Chr4,69626678,69626815,CDS
Chr4,69624375,69624545,CDS
Chr4,69603310,69603708,CDS
Chr4,81496116,81496199,CDS
Chr4,81476716,81477102,CDS
Chr4,93053692,93054078,CDS
Chr4,14544001,14544054,CDS
Chr4,14430069,14430125,CDS
Chr4,90394433,90396148,CDS
Chr4,90486846,90486890,CDS
Chr4,162562466,162562546,CDS
Chr4,162536196,162536501,CDS
Chr4,15482644,15482784,CDS
Chr4,15426477,15426557,CDS
Chr4,69660404,69660574,CDS
Chr4,69655693,69655815,CDS
Chr4,69653718,69653843,CDS
Chr4,69581878,69582015,CDS
Chr4,69563528,69563698,CDS
Chr4,69562131,69562532,CDS
Chr4,168015847,168016572,CDS
Chr4,135210911,135211048,CDS
Chr4,135340776,135341240,CDS
Chr4,12475073,12475402,CDS
Chr4,12482570,12482722,CDS
Chr4,159838273,159838326,CDS
Chr4,159748120,159748314,CDS
Chr4,71172126,71172260,CDS
Chr4,71234398,71234490,CDS
Chr4,69571044,69571160,CDS
Chr4,69563914,69564042,CDS
Chr4,42425115,42425156,CDS
Chr4,42340664,42340747,CDS
Chr4,49463500,49463586,CDS
Chr4,49579342,49579377,CDS
Chr4,162373137,162373295,CDS
Chr4,162372374,162372436,CDS
Chr4,162371312,162371461,CDS
Chr4,162368648,162368716,CDS
Chr4,162367085,162367168,CDS
Chr4,90509555,90511021,CDS
Chr4,194846945,194847847,CDS
Chr4,127282687,127283190,CDS
Chr4,127298794,127298991,CDS
Chr4,199209605,199209688,CDS
Chr4,199209002,199209127,CDS
Chr4,199208713,199208853,CDS
Chr4,199208215,199208310,CDS
Chr4,199207787,199207849,CDS
Chr4,139103611,139103691,CDS
Chr4,139042901,139042993,CDS
Chr4,81691275,81691310,CDS
Chr4,81770059,81770178,CDS
Chr4,158762295,158762384,CDS
Chr4,158638859,158639608,CDS
Chr4,158631772,158631921,CDS
Chr4,20981275,20981709,CDS
Chr4,106948356,106948559,CDS
Chr4,106985564,106985659,CDS
Chr4,89267773,89267832,CDS
Chr4,89267065,89267148,CDS
Chr4,89243981,89244040,CDS
Chr4,71177024,71177203,CDS
Chr4,71072058,71072138,CDS
Chr4,112797616,112798746,CDS
Chr4,112795489,112795686,CDS
Chr4,112794875,112794946,CDS
Chr4,112793053,112793199,CDS
Chr4,112790435,112790563,CDS
Chr4,112788790,112788885,CDS
Chr4,112788305,112788412,CDS
Chr4,112787154,112787258,CDS
Chr4,112784594,112784686,CDS
Chr4,112783263,112783916,CDS
Chr4,153234371,153234415,CDS
Chr4,153281167,153281994,CDS
Chr4,143155291,143155419,CDS
Chr4,143152115,143152276,CDS
Chr4,143150877,143150996,CDS
Chr4,143150372,143150458,CDS
Chr4,143150041,143150154,CDS
Chr4,143147385,143147495,CDS
Chr4,91908542,91908649,CDS
Chr4,91912098,91912220,CDS
Chr4,91914169,91914285,CDS
Chr4,91921931,91922035,CDS
Chr4,91923396,91923503,CDS
Chr4,91923970,91924047,CDS
Chr4,91927481,91927684,CDS
Chr4,91930144,91930248,CDS
Chr4,91938594,91938662,CDS
Chr4,91939601,91939672,CDS
Chr4,141704757,141704918,CDS
Chr4,141717939,141717989,CDS
Chr4,141829032,141829061,CDS
Chr4,145670635,145670724,CDS
Chr4,145585766,145585948,CDS
Chr4,143754237,143754521,CDS
Chr4,152984924,152985079,CDS
Chr4,152982950,152983141,CDS
Chr4,7078677,7078718,CDS
Chr4,6997238,6997372,CDS
Chr4,75322690,75322794,CDS
Chr4,75407529,75407591,CDS
Chr4,2224810,2225031,CDS
Chr4,2280313,2280372,CDS
Chr4,90734574,90736109,CDS
Chr4,90793222,90793341,CDS
Chr4,90560557,90561639,CDS
Chr4,175883620,175883736,CDS
Chr4,175964049,175964162,CDS
Chr4,197307020,197307094,CDS
Chr4,197259520,197259594,CDS
Chr4,55946284,55946364,CDS
Chr4,56011540,56011581,CDS
Chr4,136347869,136347913,CDS
Chr4,136370754,136370915,CDS
Chr4,108847923,108847958,CDS
Chr4,108869036,108869161,CDS
Chr4,108950570,108950593,CDS
Chr4,197864124,197865218,CDS
Chr4,133134859,133135062,CDS
Chr4,133201737,133201790,CDS
Chr4,64908743,64908784,CDS
Chr4,64998018,64998449,CDS
Chr4,65002193,65002246,CDS
Chr4,65004820,65005032,CDS
Chr4,65007166,65007288,CDS
Chr4,65013410,65013721,CDS
Chr4,135215617,135215709,CDS
Chr4,135205273,135205470,CDS
Chr4,135201890,135202066,CDS
Chr4,135198362,135198451,CDS
Chr4,135193810,135193902,CDS
Chr4,135190111,135190194,CDS
Chr4,135190042,135190107,CDS
Chr4,135188944,135189066,CDS
Chr4,135187041,135187088,CDS
Chr4,135185571,135185657,CDS
Chr4,112065571,112065699,CDS
Chr4,112140670,112141419,CDS
Chr4,195938770,195938913,CDS
Chr4,195936954,195937070,CDS
Chr4,195894123,195894503,CDS
Chr4,195891561,195891758,CDS
Chr4,195890441,195890707,CDS
Chr4,72077723,72077806,CDS
Chr4,72205716,72205871,CDS
Chr4,193331334,193331615,CDS
Chr4,105020279,105021112,CDS
Chr4,28429104,28430009,CDS
Chr4,26300300,26300374,CDS
Chr4,26365749,26365811,CDS
Chr4,181439915,181440193,CDS
Chr4,178194421,178194549,CDS
Chr4,178141259,178141375,CDS
Chr4,178063054,178063125,CDS
Chr4,143622620,143622748,CDS
Chr4,143729888,143729941,CDS
Chr4,90129885,90131387,CDS
Chr4,172048777,172048833,CDS
Chr4,172048141,172048176,CDS
Chr4,172031371,172031505,CDS
Chr4,172030742,172030801,CDS
Chr4,172030369,172030437,CDS
Chr4,172029384,172029464,CDS
Chr4,172028415,172028471,CDS
Chr4,172027898,172027999,CDS
Chr4,172022072,172022140,CDS
Chr4,172021307,172021342,CDS
Chr4,172019851,172019883,CDS
Chr4,172019705,172019755,CDS
Chr4,172018666,172018704,CDS
Chr4,172016990,172017166,CDS
Chr4,12397425,12397487,CDS
Chr4,12383310,12383492,CDS
Chr4,106689563,106689679,CDS
